Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 07/07/2023
TIME       : 09:59:13
FILENAME   : C:\Users\nicol\Documents\GitHub\POC_samples\CSV\CSV\P1-C_230707095913_U8166.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =Cera-Diver=16
  Status                  =Started =0
  Serial number           =..00-U8166  216.
  Instrument number       =          UTC-6     
                          =0
  Location                =P1-C
  Sample period           =M15
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-U8166  216.
  Instrument number       =          UTC-6     
  Location                =P1-C
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =00:00:16 12/07/22
  End date / time         =00:30:14 04/08/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Pressure[cmH2O],Temperature[°C]
2022/07/12 16:00:00,760.792,12.237
2022/07/12 16:15:00,760.617,12.417
2022/07/12 16:30:00,760.500,12.523
2022/07/12 16:45:00,760.617,12.523
2022/07/12 17:00:00,760.792,12.503
2022/07/12 17:15:00,760.967,12.470
2022/07/12 17:30:00,760.967,12.397
2022/07/12 17:45:00,761.142,12.270
2022/07/12 18:00:00,761.258,12.093
2022/07/12 18:15:00,761.142,11.927
2022/07/12 18:30:00,761.608,11.773
2022/07/12 18:45:00,761.317,11.623
2022/07/12 19:00:00,761.433,11.483
2022/07/12 19:15:00,761.433,11.357
2022/07/12 19:30:00,761.608,11.243
2022/07/12 19:45:00,761.783,11.143
2022/07/12 20:00:00,761.608,11.053
2022/07/12 20:15:00,761.958,10.953
2022/07/12 20:30:00,762.250,10.867
2022/07/12 20:45:00,762.717,10.787
2022/07/12 21:00:00,762.892,10.713
2022/07/12 21:15:00,763.067,10.640
2022/07/12 21:30:00,763.242,10.580
2022/07/12 21:45:00,763.533,10.530
2022/07/12 22:00:00,763.533,10.483
2022/07/12 22:15:00,763.708,10.443
2022/07/12 22:30:00,764.000,10.397
2022/07/12 22:45:00,763.883,10.363
2022/07/12 23:00:00,764.000,10.323
2022/07/12 23:15:00,763.883,10.283
2022/07/12 23:30:00,763.883,10.250
2022/07/12 23:45:00,763.883,10.210
2022/07/13 00:00:00,763.883,10.170
2022/07/13 00:15:00,764.000,10.137
2022/07/13 00:30:00,763.883,10.097
2022/07/13 00:45:00,763.533,10.057
2022/07/13 01:00:00,763.533,10.017
2022/07/13 01:15:00,763.533,9.983
2022/07/13 01:30:00,763.533,9.950
2022/07/13 01:45:00,763.358,9.923
2022/07/13 02:00:00,763.067,9.897
2022/07/13 02:15:00,763.067,9.863
2022/07/13 02:30:00,763.067,9.830
2022/07/13 02:45:00,762.892,9.790
2022/07/13 03:00:00,763.067,9.757
2022/07/13 03:15:00,762.892,9.723
2022/07/13 03:30:00,762.717,9.690
2022/07/13 03:45:00,762.717,9.653
2022/07/13 04:00:00,762.717,9.613
2022/07/13 04:15:00,762.717,9.567
2022/07/13 04:30:00,763.067,9.527
2022/07/13 04:45:00,763.067,9.480
2022/07/13 05:00:00,763.533,9.433
2022/07/13 05:15:00,763.358,9.400
2022/07/13 05:30:00,763.358,9.363
2022/07/13 05:45:00,763.358,9.330
2022/07/13 06:00:00,763.358,9.297
2022/07/13 06:15:00,763.358,9.277
2022/07/13 06:30:00,763.533,9.257
2022/07/13 06:45:00,763.708,9.243
2022/07/13 07:00:00,763.358,9.250
2022/07/13 07:15:00,763.533,9.303
2022/07/13 07:30:00,763.533,9.380
2022/07/13 07:45:00,763.533,9.460
2022/07/13 08:00:00,763.708,9.547
2022/07/13 08:15:00,763.708,9.600
2022/07/13 08:30:00,764.000,9.667
