Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 07/07/2023
TIME       : 10:05:13
FILENAME   : C:\Users\nicol\Documents\GitHub\POC_samples\CSV\P1\CSV\P1-C_230707100513_U8166.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =Cera-Diver=16
  Status                  =Started =0
  Serial number           =..00-U8166  216.
  Instrument number       =          UTC-6     
                          =0
  Location                =P1-C
  Sample period           =M15
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-U8166  216.
  Instrument number       =          UTC-6     
  Location                =P1-C
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =00:00:13 05/08/22
  End date / time         =00:30:16 28/06/23
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Pressure[cmH2O],Temperature[°C]
2022/08/05 13:00:00,758.400,14.510
2022/08/05 13:15:00,758.050,14.597
2022/08/05 13:30:00,758.225,14.710
2022/08/05 13:45:00,757.875,14.937
2022/08/05 14:00:00,757.758,15.160
2022/08/05 14:15:00,757.758,15.307
2022/08/05 14:30:00,757.583,15.333
2022/08/05 14:45:00,757.758,15.080
2022/08/05 15:00:00,757.583,14.803
2022/08/05 15:15:00,757.758,14.543
2022/08/05 15:30:00,757.583,14.347
2022/08/05 15:45:00,757.583,14.180
2022/08/05 16:00:00,757.758,14.087
2022/08/05 16:15:00,757.583,14.060
2022/08/05 16:30:00,757.233,13.887
2022/08/05 16:45:00,757.233,13.783
2022/08/05 17:00:00,757.233,13.603
2022/08/05 17:15:00,757.233,13.503
2022/08/05 17:30:00,757.233,13.403
2022/08/05 17:45:00,757.583,13.273
2022/08/05 18:00:00,757.583,13.160
2022/08/05 18:15:00,757.875,13.087
2022/08/05 18:30:00,757.758,12.960
2022/08/05 18:45:00,757.758,12.880
2022/08/05 19:00:00,757.583,12.787
2022/08/05 19:15:00,757.758,12.677
2022/08/05 19:30:00,757.875,12.557
2022/08/05 19:45:00,757.758,12.417
2022/08/05 20:00:00,757.875,12.297
2022/08/05 20:15:00,757.758,12.153
2022/08/05 20:30:00,758.225,12.047
2022/08/05 20:45:00,758.225,11.920
2022/08/05 21:00:00,758.517,11.833
2022/08/05 21:15:00,758.400,11.767
2022/08/05 21:30:00,758.400,11.673
2022/08/05 21:45:00,758.400,11.597
2022/08/05 22:00:00,758.517,11.517
2022/08/05 22:15:00,758.692,11.443
2022/08/05 22:30:00,758.517,11.370
2022/08/05 22:45:00,758.400,11.297
2022/08/05 23:00:00,758.400,11.223
2022/08/05 23:15:00,758.400,11.143
2022/08/05 23:30:00,758.400,11.073
2022/08/05 23:45:00,758.517,11.000
2022/08/06 00:00:00,758.517,10.940
2022/08/06 00:15:00,758.400,10.880
2022/08/06 00:30:00,758.692,10.820
2022/08/06 00:45:00,758.692,10.780
2022/08/06 01:00:00,758.400,10.767
2022/08/06 01:15:00,758.400,10.760
2022/08/06 01:30:00,758.517,10.747
2022/08/06 01:45:00,758.400,10.727
2022/08/06 02:00:00,758.050,10.713
2022/08/06 02:15:00,757.875,10.700
2022/08/06 02:30:00,758.050,10.687
2022/08/06 02:45:00,758.050,10.667
2022/08/06 03:00:00,758.050,10.627
2022/08/06 03:15:00,757.875,10.627
2022/08/06 03:30:00,758.050,10.620
2022/08/06 03:45:00,757.875,10.620
2022/08/06 04:00:00,758.050,10.600
2022/08/06 04:15:00,758.225,10.573
2022/08/06 04:30:00,758.225,10.553
2022/08/06 04:45:00,757.875,10.537
2022/08/06 05:00:00,758.225,10.483
2022/08/06 05:15:00,758.342,10.423
2022/08/06 05:30:00,758.342,10.397
2022/08/06 05:45:00,758.400,10.403
2022/08/06 06:00:00,758.517,10.417
2022/08/06 06:15:00,758.225,10.403
2022/08/06 06:30:00,758.225,10.350
2022/08/06 06:45:00,758.517,10.290
2022/08/06 07:00:00,758.692,10.263
2022/08/06 07:15:00,758.867,10.270
2022/08/06 07:30:00,758.692,10.297
2022/08/06 07:45:00,758.867,10.323
2022/08/06 08:00:00,758.692,10.323
2022/08/06 08:15:00,758.692,10.403
2022/08/06 08:30:00,759.042,10.443
2022/08/06 08:45:00,759.042,10.497
2022/08/06 09:00:00,759.333,10.600
2022/08/06 09:15:00,759.158,10.767
2022/08/06 09:30:00,759.333,10.927
2022/08/06 09:45:00,759.158,11.053
2022/08/06 10:00:00,759.158,11.257
2022/08/06 10:15:00,759.158,11.470
2022/08/06 10:30:00,759.333,11.623
2022/08/06 10:45:00,759.683,11.707
2022/08/06 11:00:00,759.508,11.773
2022/08/06 11:15:00,759.683,11.827
2022/08/06 11:30:00,759.333,11.933
2022/08/06 11:45:00,759.217,12.040
2022/08/06 12:00:00,759.158,11.947
2022/08/06 12:15:00,759.158,11.873
2022/08/06 12:30:00,758.867,11.820
2022/08/06 12:45:00,758.692,11.740
2022/08/06 13:00:00,758.867,11.673
2022/08/06 13:15:00,758.692,11.650
2022/08/06 13:30:00,758.517,11.610
2022/08/06 13:45:00,758.517,11.563
2022/08/06 14:00:00,758.400,11.550
2022/08/06 14:15:00,758.400,11.577
2022/08/06 14:30:00,758.692,11.557
2022/08/06 14:45:00,758.400,11.490
2022/08/06 15:00:00,757.875,11.557
2022/08/06 15:15:00,757.758,11.727
2022/08/06 15:30:00,757.758,11.847
2022/08/06 15:45:00,758.050,11.880
2022/08/06 16:00:00,758.400,11.760
2022/08/06 16:15:00,758.400,11.630
2022/08/06 16:30:00,758.225,11.503
2022/08/06 16:45:00,758.400,11.430
2022/08/06 17:00:00,758.225,11.410
2022/08/06 17:15:00,758.225,11.437
2022/08/06 17:30:00,758.400,11.437
2022/08/06 17:45:00,758.692,11.410
2022/08/06 18:00:00,758.867,11.423
2022/08/06 18:15:00,759.042,11.363
2022/08/06 18:30:00,758.692,11.257
2022/08/06 18:45:00,759.042,11.203
2022/08/06 19:00:00,759.333,11.170
2022/08/06 19:15:00,759.508,11.137
2022/08/06 19:30:00,759.508,11.093
2022/08/06 19:45:00,759.158,11.020
2022/08/06 20:00:00,759.333,10.960
2022/08/06 20:15:00,759.333,10.900
2022/08/06 20:30:00,759.683,10.847
2022/08/06 20:45:00,759.508,10.793
2022/08/06 21:00:00,759.683,10.747
2022/08/06 21:15:00,759.858,10.713
2022/08/06 21:30:00,759.800,10.667
2022/08/06 21:45:00,760.150,10.613
2022/08/06 22:00:00,760.325,10.553
2022/08/06 22:15:00,760.150,10.510
2022/08/06 22:30:00,760.150,10.477
2022/08/06 22:45:00,760.150,10.430
2022/08/06 23:00:00,760.150,10.390
2022/08/06 23:15:00,760.150,10.377
2022/08/06 23:30:00,759.858,10.377
2022/08/06 23:45:00,759.975,10.377
